"y_84,13";"1"
"y_101,32";"1"
"y_289,23";"1"
"y_114,13";"1"
"y_276,13";"1"
"y_297,13";"1"
"y_322,20";"1"
"y_333,13";"1"
"y_125,23";"1"
"y_130,20";"1"
"y_146,20";"1"
"y_163,13";"1"
"y_173,13";"1"
"y_183,20";"1"
"y_217,13";"1"
"y_171,8";"1"
"y_179,13";"1"
"y_306,20";"1"
"y_321,23";"1"
"y_182,3";"1"
"y_184,20";"1"
"y_325,20";"1"
"y_230,30";"1"
"y_261,29";"1"
"y_266,20";"1"
"y_277,30";"1"
"y_294,30";"1"
"y_345,20";"1"
"y_364,3";"1"
"y_386,13";"1"
"y_398,20";"1"
"y_422,32";"1"
"y_424,29";"1"
"y_470,13";"1"
"y_490,13";"1"
"y_494,13";"1"
"z_1,20";"1"
"z_1,42";"1"
"z_1,43";"1"
"z_1,44";"1"
"z_1,58";"1"
"z_2,15";"1"
"z_2,101";"1"
"z_2,364";"1"
"z_3,15";"1"
"z_3,101";"1"
"z_3,364";"1"
"z_4,15";"1"
"z_4,101";"1"
"z_4,364";"1"
"z_5,15";"1"
"z_5,101";"1"
"z_5,182";"1"
"z_5,364";"1"
"z_6,15";"1"
"z_6,101";"1"
"z_6,364";"1"
"z_7,15";"1"
"z_7,101";"1"
"z_7,364";"1"
"z_8,15";"1"
"z_8,101";"1"
"z_8,364";"1"
"z_9,15";"1"
"z_9,101";"1"
"z_9,364";"1"
"z_10,15";"1"
"z_10,101";"1"
"z_10,182";"1"
"z_10,364";"1"
"z_11,15";"1"
"z_11,101";"1"
"z_11,364";"1"
"z_12,15";"1"
"z_12,101";"1"
"z_12,364";"1"
"z_13,15";"1"
"z_13,101";"1"
"z_13,364";"1"
"z_14,15";"1"
"z_14,101";"1"
"z_14,182";"1"
"z_14,364";"1"
"z_15,15";"1"
"z_15,101";"1"
"z_15,182";"1"
"z_15,364";"1"
"z_16,15";"1"
"z_16,101";"1"
"z_16,182";"1"
"z_16,364";"1"
"z_17,114";"1"
"z_17,179";"1"
"z_18,5";"1"
"z_18,429";"1"
"z_18,83";"1"
"z_18,84";"1"
"z_18,183";"1"
"z_18,184";"1"
"z_19,20";"1"
"z_19,42";"1"
"z_19,43";"1"
"z_19,44";"1"
"z_19,58";"1"
"z_19,130";"1"
"z_19,230";"1"
"z_19,494";"1"
"z_20,20";"1"
"z_20,42";"1"
"z_20,43";"1"
"z_20,44";"1"
"z_20,45";"1"
"z_20,46";"1"
"z_20,58";"1"
"z_20,130";"1"
"z_20,230";"1"
"z_21,357";"1"
"z_21,20";"1"
"z_21,42";"1"
"z_21,43";"1"
"z_21,44";"1"
"z_21,58";"1"
"z_21,130";"1"
"z_21,277";"1"
"z_22,20";"1"
"z_22,42";"1"
"z_22,43";"1"
"z_22,44";"1"
"z_22,58";"1"
"z_22,130";"1"
"z_22,230";"1"
"z_23,20";"1"
"z_23,42";"1"
"z_23,43";"1"
"z_23,44";"1"
"z_23,58";"1"
"z_23,130";"1"
"z_23,230";"1"
"z_23,277";"1"
"z_23,294";"1"
"z_24,5";"1"
"z_24,6";"1"
"z_24,7";"1"
"z_24,188";"1"
"z_24,83";"1"
"z_24,84";"1"
"z_24,114";"1"
"z_24,183";"1"
"z_24,171";"1"
"z_24,179";"1"
"z_25,4";"1"
"z_25,5";"1"
"z_25,83";"1"
"z_25,84";"1"
"z_25,114";"1"
"z_25,163";"1"
"z_25,173";"1"
"z_25,171";"1"
"z_25,179";"1"
"z_25,306";"1"
"z_25,184";"1"
"z_25,424";"1"
"z_26,275";"1"
"z_26,357";"1"
"z_26,225";"1"
"z_26,20";"1"
"z_26,42";"1"
"z_26,43";"1"
"z_26,44";"1"
"z_26,45";"1"
"z_26,46";"1"
"z_26,80";"1"
"z_26,114";"1"
"z_26,146";"1"
"z_26,217";"1"
"z_26,306";"1"
"z_26,261";"1"
"z_27,6";"1"
"z_27,15";"1"
"z_27,83";"1"
"z_27,84";"1"
"z_27,182";"1"
"z_28,198";"1"
"z_28,363";"1"
"z_28,199";"1"
"z_28,184";"1"
"z_28,386";"1"
"z_29,11";"1"
"z_29,20";"1"
"z_29,42";"1"
"z_29,43";"1"
"z_29,44";"1"
"z_29,130";"1"
"z_29,146";"1"
"z_29,230";"1"
"z_29,294";"1"
"z_30,357";"1"
"z_30,6";"1"
"z_30,15";"1"
"z_30,188";"1"
"z_30,333";"1"
"z_30,163";"1"
"z_30,183";"1"
"z_31,333";"1"
"z_31,386";"1"
"z_32,101";"1"
"z_32,184";"1"
"z_33,179";"1"
"z_33,184";"1"
"z_34,20";"1"
"z_34,42";"1"
"z_34,43";"1"
"z_34,44";"1"
"z_34,58";"1"
"z_34,130";"1"
"z_34,230";"1"
"z_36,457";"1"
"z_36,20";"1"
"z_36,42";"1"
"z_36,43";"1"
"z_36,44";"1"
"z_36,45";"1"
"z_36,46";"1"
"z_36,53";"1"
"z_37,184";"1"
"z_38,7";"1"
"z_39,20";"1"
"z_39,42";"1"
"z_39,43";"1"
"z_39,44";"1"
"z_39,58";"1"
"z_39,130";"1"
"z_39,230";"1"
"z_40,20";"1"
"z_40,42";"1"
"z_40,43";"1"
"z_40,44";"1"
"z_40,276";"1"
"z_40,130";"1"
"z_40,230";"1"
"z_41,20";"1"
"z_41,42";"1"
"z_41,43";"1"
"z_41,44";"1"
"z_41,58";"1"
"z_41,130";"1"
"z_41,217";"1"
"z_41,230";"1"
"z_41,294";"1"
"z_41,494";"1"
"z_42,20";"1"
"z_42,42";"1"
"z_42,43";"1"
"z_42,44";"1"
"z_42,58";"1"
"z_42,130";"1"
"z_42,230";"1"
"z_42,294";"1"
"z_43,20";"1"
"z_43,42";"1"
"z_43,43";"1"
"z_43,44";"1"
"z_43,58";"1"
"z_43,276";"1"
"z_43,130";"1"
"z_43,230";"1"
"z_43,294";"1"
"z_44,20";"1"
"z_44,42";"1"
"z_44,43";"1"
"z_44,44";"1"
"z_44,58";"1"
"z_44,130";"1"
"z_44,230";"1"
"z_44,470";"1"
"z_45,462";"1"
"z_45,276";"1"
"z_45,146";"1"
"z_45,277";"1"
"z_45,345";"1"
"z_46,275";"1"
"z_46,20";"1"
"z_46,42";"1"
"z_46,43";"1"
"z_46,44";"1"
"z_46,58";"1"
"z_46,125";"1"
"z_46,130";"1"
"z_47,11";"1"
"z_47,20";"1"
"z_47,42";"1"
"z_47,43";"1"
"z_47,44";"1"
"z_47,266";"1"
"z_48,457";"1"
"z_48,173";"1"
"z_48,217";"1"
"z_49,20";"1"
"z_49,42";"1"
"z_49,43";"1"
"z_49,44";"1"
"z_49,58";"1"
"z_49,130";"1"
"z_49,230";"1"
"z_49,294";"1"
"z_49,470";"1"
"z_50,6";"1"
"z_50,457";"1"
"z_50,11";"1"
"z_50,101";"1"
"z_50,173";"1"
"z_50,184";"1"
"z_50,424";"1"
"z_51,5";"1"
"z_51,357";"1"
"z_51,457";"1"
"z_51,83";"1"
"z_51,84";"1"
"z_51,297";"1"
"z_51,294";"1"
"z_51,424";"1"
"z_52,83";"1"
"z_52,84";"1"
"z_52,114";"1"
"z_52,163";"1"
"z_52,179";"1"
"z_53,275";"1"
"z_53,20";"1"
"z_53,42";"1"
"z_53,43";"1"
"z_53,44";"1"
"z_53,58";"1"
"z_53,125";"1"
"z_53,130";"1"
"z_53,321";"1"
"z_53,277";"1"
"z_53,294";"1"
"z_54,20";"1"
"z_54,42";"1"
"z_54,43";"1"
"z_54,44";"1"
"z_54,58";"1"
"z_54,130";"1"
"z_54,230";"1"
"z_55,357";"1"
"z_55,11";"1"
"z_55,20";"1"
"z_55,42";"1"
"z_55,43";"1"
"z_55,44";"1"
"z_55,276";"1"
"z_55,333";"1"
"z_55,146";"1"
"z_55,277";"1"
"z_55,294";"1"
"z_55,398";"1"
"z_55,490";"1"
"z_56,20";"1"
"z_56,42";"1"
"z_56,43";"1"
"z_56,44";"1"
"z_56,45";"1"
"z_56,46";"1"
"z_56,58";"1"
"z_56,297";"1"
"z_56,146";"1"
"z_56,277";"1"
"z_57,437";"1"
"z_57,306";"1"
"z_58,20";"1"
"z_58,42";"1"
"z_58,43";"1"
"z_58,44";"1"
"z_58,45";"1"
"z_58,46";"1"
"z_58,58";"1"
"z_58,297";"1"
"z_58,333";"1"
"z_58,146";"1"
"z_58,277";"1"
"z_58,345";"1"
"z_59,173";"1"
"z_60,276";"1"
"z_60,146";"1"
"z_60,277";"1"
"z_60,294";"1"
"z_61,58";"1"
"z_61,276";"1"
"z_61,130";"1"
"z_61,146";"1"
"z_61,306";"1"
"z_61,277";"1"
"z_62,11";"1"
"z_62,20";"1"
"z_62,42";"1"
"z_62,43";"1"
"z_62,44";"1"
"z_62,45";"1"
"z_62,46";"1"
"z_62,53";"1"
"z_62,101";"1"
"z_62,276";"1"
"z_63,53";"1"
"z_63,83";"1"
"z_63,84";"1"
"z_63,101";"1"
"z_63,276";"1"
"z_63,333";"1"
"z_63,217";"1"
"z_63,306";"1"
"z_64,357";"1"
"z_64,457";"1"
"z_64,53";"1"
"z_64,58";"1"
"z_64,325";"1"
"z_64,277";"1"
"z_64,470";"1"
"z_65,7";"1"
"z_65,11";"1"
"z_65,163";"1"
"z_65,490";"1"
"z_65,494";"1"
"z_66,457";"1"
"z_66,114";"1"
"z_67,462";"1"
"z_69,188";"1"
"z_69,163";"1"
"z_69,179";"1"
"z_69,184";"1"
"z_70,20";"1"
"z_70,42";"1"
"z_70,43";"1"
"z_70,44";"1"
"z_70,125";"1"
"z_70,130";"1"
"z_70,146";"1"
"z_70,230";"1"
"z_70,294";"1"
"z_71,146";"1"
"z_71,217";"1"
"z_71,277";"1"
"z_72,11";"1"
"z_72,114";"1"
"z_72,306";"1"
"z_73,20";"1"
"z_73,42";"1"
"z_73,43";"1"
"z_73,44";"1"
"z_73,58";"1"
"z_73,276";"1"
"z_73,146";"1"
"z_73,277";"1"
"z_74,275";"1"
"z_74,20";"1"
"z_74,42";"1"
"z_74,43";"1"
"z_74,44";"1"
"z_74,130";"1"
"z_74,230";"1"
"z_75,357";"1"
"z_75,276";"1"
"z_75,297";"1"
"z_75,146";"1"
"z_75,306";"1"
"z_75,261";"1"
"z_75,277";"1"
"z_76,386";"1"
"z_77,58";"1"
"z_77,294";"1"
"z_78,11";"1"
"z_78,20";"1"
"z_78,42";"1"
"z_78,43";"1"
"z_78,44";"1"
"z_78,297";"1"
"z_78,333";"1"
"z_78,146";"1"
"z_78,266";"1"
"z_78,277";"1"
"z_78,345";"1"
"z_78,424";"1"
"z_78,490";"1"
"z_78,494";"1"
"z_79,80";"1"
"z_80,275";"1"
"z_80,20";"1"
"z_80,42";"1"
"z_80,43";"1"
"z_80,44";"1"
"z_80,58";"1"
"z_80,276";"1"
"z_80,146";"1"
"z_80,230";"1"
"z_81,20";"1"
"z_81,42";"1"
"z_81,43";"1"
"z_81,44";"1"
"z_81,333";"1"
"z_81,146";"1"
"z_81,266";"1"
"z_81,277";"1"
"z_82,437";"1"
"z_83,357";"1"
"z_84,20";"1"
"z_84,42";"1"
"z_84,43";"1"
"z_84,44";"1"
"z_84,277";"1"
"z_85,321";"1"
"z_85,277";"1"
"z_85,364";"1"
"z_85,490";"1"
"z_86,462";"1"
"z_86,277";"1"
"z_86,345";"1"
"z_86,424";"1"
"z_86,494";"1"
"z_87,11";"1"
"z_87,163";"1"
"z_87,179";"1"
"z_87,321";"1"
"z_87,325";"1"
"z_88,275";"1"
"z_88,20";"1"
"z_88,42";"1"
"z_88,43";"1"
"z_88,44";"1"
"z_88,276";"1"
"z_88,130";"1"
"z_88,230";"1"
"z_89,462";"1"
"z_89,294";"1"
"z_89,424";"1"
"z_90,20";"1"
"z_90,42";"1"
"z_90,43";"1"
"z_90,44";"1"
"z_90,45";"1"
"z_90,46";"1"
"z_90,230";"1"
"z_90,294";"1"
"z_91,4";"1"
"z_91,462";"1"
"z_91,98";"1"
"z_91,225";"1"
"z_91,306";"1"
"z_92,20";"1"
"z_92,42";"1"
"z_92,43";"1"
"z_92,44";"1"
"z_92,58";"1"
"z_92,130";"1"
"z_92,217";"1"
"z_92,230";"1"
"z_92,294";"1"
"z_92,490";"1"
"z_92,494";"1"
"z_93,398";"1"
"z_94,15";"1"
"z_94,101";"1"
"z_94,182";"1"
"z_94,364";"1"
"z_95,457";"1"
"z_95,11";"1"
"z_95,45";"1"
"z_95,46";"1"
"z_95,80";"1"
"z_95,83";"1"
"z_95,84";"1"
"z_95,345";"1"
"z_95,494";"1"
"z_96,357";"1"
"z_96,345";"1"
"z_97,462";"1"
"z_97,225";"1"
"z_97,289";"1"
"z_98,45";"1"
"z_98,46";"1"
"z_98,83";"1"
"z_98,84";"1"
"z_99,289";"1"
"z_99,276";"1"
"z_99,297";"1"
"z_99,333";"1"
"z_99,146";"1"
"z_99,325";"1"
"z_99,277";"1"
"z_99,345";"1"
"z_99,424";"1"
"z_100,146";"1"
"z_100,306";"1"
"z_100,261";"1"
"z_100,266";"1"
"z_100,277";"1"
"z_101,20";"1"
"z_101,42";"1"
"z_101,43";"1"
"z_101,44";"1"
"z_101,58";"1"
"z_101,130";"1"
"z_101,230";"1"
"z_101,266";"1"
"z_101,470";"1"
"z_102,83";"1"
"z_102,84";"1"
"z_103,198";"1"
"z_103,401";"1"
"z_103,183";"1"
"z_103,179";"1"
"z_103,325";"1"
"z_104,15";"1"
"z_104,184";"1"
"z_105,20";"1"
"z_105,42";"1"
"z_105,43";"1"
"z_105,44";"1"
"z_105,146";"1"
"z_105,398";"1"
"z_107,20";"1"
"z_107,42";"1"
"z_107,43";"1"
"z_107,44";"1"
"z_107,45";"1"
"z_107,46";"1"
"z_107,230";"1"
"z_107,277";"1"
"z_107,294";"1"
"z_108,499";"1"
"z_108,20";"1"
"z_108,42";"1"
"z_108,43";"1"
"z_108,44";"1"
"z_108,58";"1"
"z_108,322";"1"
"z_108,130";"1"
"z_108,230";"1"
"z_108,494";"1"
"z_109,20";"1"
"z_109,42";"1"
"z_109,43";"1"
"z_109,44";"1"
"z_109,58";"1"
"z_109,130";"1"
"z_109,217";"1"
"z_109,230";"1"
"z_111,20";"1"
"z_111,42";"1"
"z_111,43";"1"
"z_111,44";"1"
"z_111,58";"1"
"z_111,130";"1"
"z_111,230";"1"
"z_112,20";"1"
"z_112,42";"1"
"z_112,43";"1"
"z_112,44";"1"
"z_112,58";"1"
"z_112,130";"1"
"z_112,230";"1"
"z_113,199";"1"
"z_113,184";"1"
"z_113,345";"1"
"z_113,386";"1"
"z_114,5";"1"
"z_114,6";"1"
"z_114,457";"1"
"z_114,80";"1"
"z_114,83";"1"
"z_114,84";"1"
"z_114,114";"1"
"z_114,163";"1"
"z_114,171";"1"
"z_114,179";"1"
"z_114,321";"1"
"z_114,325";"1"
"z_114,424";"1"
"z_115,83";"1"
"z_115,84";"1"
"z_115,101";"1"
"z_115,163";"1"
"z_115,277";"1"
"z_116,490";"1"
"z_117,20";"1"
"z_117,42";"1"
"z_117,43";"1"
"z_117,44";"1"
"z_117,58";"1"
"z_117,333";"1"
"z_117,130";"1"
"z_117,230";"1"
"z_117,294";"1"
"z_118,20";"1"
"z_118,42";"1"
"z_118,43";"1"
"z_118,44";"1"
"z_118,58";"1"
"z_118,130";"1"
"z_118,230";"1"
"z_119,275";"1"
"z_119,20";"1"
"z_119,42";"1"
"z_119,43";"1"
"z_119,44";"1"
"z_119,58";"1"
"z_119,125";"1"
"z_119,325";"1"
"z_119,230";"1"
"z_119,266";"1"
"z_119,294";"1"
"z_120,20";"1"
"z_120,42";"1"
"z_120,43";"1"
"z_120,44";"1"
"z_120,45";"1"
"z_120,46";"1"
"z_120,58";"1"
"z_120,230";"1"
"z_120,470";"1"
"z_121,20";"1"
"z_121,42";"1"
"z_121,43";"1"
"z_121,44";"1"
"z_121,58";"1"
"z_121,217";"1"
"z_121,261";"1"
"z_122,20";"1"
"z_122,42";"1"
"z_122,43";"1"
"z_122,44";"1"
"z_122,130";"1"
"z_122,230";"1"
"z_122,294";"1"
"z_122,490";"1"
"z_122,494";"1"
"z_123,5";"1"
"z_123,6";"1"
"z_124,83";"1"
"z_124,84";"1"
"z_124,114";"1"
"z_124,163";"1"
"z_124,173";"1"
"z_124,184";"1"
"z_124,424";"1"
"z_125,20";"1"
"z_125,42";"1"
"z_125,43";"1"
"z_125,44";"1"
"z_125,58";"1"
"z_125,322";"1"
"z_125,130";"1"
"z_125,217";"1"
"z_125,230";"1"
"z_125,261";"1"
"z_125,294";"1"
"z_125,470";"1"
"z_126,20";"1"
"z_126,42";"1"
"z_126,43";"1"
"z_126,44";"1"
"z_126,45";"1"
"z_126,46";"1"
"z_126,58";"1"
"z_126,130";"1"
"z_126,230";"1"
"z_127,275";"1"
"z_127,20";"1"
"z_127,42";"1"
"z_127,43";"1"
"z_127,44";"1"
"z_127,276";"1"
"z_127,125";"1"
"z_127,130";"1"
"z_127,230";"1"
"z_128,20";"1"
"z_128,42";"1"
"z_128,43";"1"
"z_128,44";"1"
"z_128,58";"1"
"z_128,130";"1"
"z_128,217";"1"
"z_128,230";"1"
"z_128,470";"1"
"z_129,20";"1"
"z_129,42";"1"
"z_129,43";"1"
"z_129,44";"1"
"z_129,58";"1"
"z_129,276";"1"
"z_129,130";"1"
"z_129,230";"1"
"z_129,277";"1"
"z_129,294";"1"
"z_130,275";"1"
"z_130,20";"1"
"z_130,42";"1"
"z_130,43";"1"
"z_130,44";"1"
"z_130,58";"1"
"z_130,130";"1"
"z_130,230";"1"
"z_130,277";"1"
"z_131,20";"1"
"z_131,42";"1"
"z_131,43";"1"
"z_131,44";"1"
"z_131,58";"1"
"z_131,130";"1"
"z_131,230";"1"
"z_132,275";"1"
"z_132,20";"1"
"z_132,42";"1"
"z_132,43";"1"
"z_132,44";"1"
"z_132,58";"1"
"z_132,322";"1"
"z_132,130";"1"
"z_132,230";"1"
"z_132,494";"1"
"z_133,6";"1"
"z_133,183";"1"
"z_133,179";"1"
"z_134,386";"1"
"z_135,386";"1"
"z_136,5";"1"
"z_137,83";"1"
"z_137,84";"1"
"z_137,173";"1"
"z_137,171";"1"
"z_137,306";"1"
"z_137,424";"1"
"z_138,4";"1"
"z_138,6";"1"
"z_138,7";"1"
"z_138,83";"1"
"z_138,84";"1"
"z_138,183";"1"
"z_138,179";"1"
"z_138,182";"1"
"z_138,184";"1"
"z_139,184";"1"
"z_140,83";"1"
"z_140,84";"1"
"z_140,163";"1"
"z_140,182";"1"
"z_140,184";"1"
"z_141,8";"1"
"z_141,6";"1"
"z_141,188";"1"
"z_141,114";"1"
"z_141,179";"1"
"z_141,306";"1"
"z_141,321";"1"
"z_141,184";"1"
"z_141,294";"1"
"z_141,345";"1"
"z_141,490";"1"
"z_142,20";"1"
"z_142,42";"1"
"z_142,43";"1"
"z_142,44";"1"
"z_142,58";"1"
"z_142,130";"1"
"z_142,230";"1"
"z_142,470";"1"
"z_143,98";"1"
"z_143,20";"1"
"z_143,42";"1"
"z_143,43";"1"
"z_143,44";"1"
"z_143,58";"1"
"z_143,297";"1"
"z_143,322";"1"
"z_143,130";"1"
"z_143,230";"1"
"z_144,20";"1"
"z_144,42";"1"
"z_144,43";"1"
"z_144,44";"1"
"z_144,45";"1"
"z_144,46";"1"
"z_144,217";"1"
"z_144,325";"1"
"z_144,230";"1"
"z_145,45";"1"
"z_145,46";"1"
"z_145,230";"1"
"z_147,275";"1"
"z_147,20";"1"
"z_147,42";"1"
"z_147,43";"1"
"z_147,44";"1"
"z_147,80";"1"
"z_147,146";"1"
"z_147,277";"1"
"z_148,357";"1"
"z_148,20";"1"
"z_148,42";"1"
"z_148,43";"1"
"z_148,44";"1"
"z_148,58";"1"
"z_148,146";"1"
"z_148,321";"1"
"z_148,325";"1"
"z_148,230";"1"
"z_148,266";"1"
"z_148,277";"1"
"z_149,275";"1"
"z_149,499";"1"
"z_149,20";"1"
"z_149,42";"1"
"z_149,43";"1"
"z_149,44";"1"
"z_149,276";"1"
"z_149,146";"1"
"z_149,217";"1"
"z_149,266";"1"
"z_150,7";"1"
"z_150,11";"1"
"z_150,163";"1"
"z_151,11";"1"
"z_151,322";"1"
"z_151,179";"1"
"z_151,277";"1"
"z_152,98";"1"
"z_152,20";"1"
"z_152,42";"1"
"z_152,43";"1"
"z_152,44";"1"
"z_152,146";"1"
"z_152,494";"1"
"z_153,333";"1"
"z_153,325";"1"
"z_154,20";"1"
"z_154,42";"1"
"z_154,43";"1"
"z_154,44";"1"
"z_154,58";"1"
"z_154,125";"1"
"z_154,130";"1"
"z_154,230";"1"
"z_154,294";"1"
"z_154,494";"1"
"z_155,146";"1"
"z_155,345";"1"
"z_156,179";"1"
"z_156,184";"1"
"z_157,462";"1"
"z_158,462";"1"
"z_158,225";"1"
"z_158,11";"1"
"z_158,289";"1"
"z_158,333";"1"
"z_158,266";"1"
"z_158,345";"1"
"z_158,494";"1"
"z_159,462";"1"
"z_159,146";"1"
"z_159,321";"1"
"z_159,266";"1"
"z_160,357";"1"
"z_160,225";"1"
"z_160,179";"1"
"z_160,184";"1"
"z_160,398";"1"
"z_161,462";"1"
"z_162,297";"1"
"z_162,125";"1"
"z_162,183";"1"
"z_162,217";"1"
"z_162,321";"1"
"z_163,275";"1"
"z_163,20";"1"
"z_163,42";"1"
"z_163,43";"1"
"z_163,44";"1"
"z_163,297";"1"
"z_163,125";"1"
"z_163,130";"1"
"z_163,294";"1"
"z_164,333";"1"
"z_164,146";"1"
"z_164,321";"1"
"z_164,230";"1"
"z_164,277";"1"
"z_164,294";"1"
"z_164,345";"1"
"z_164,490";"1"
"z_165,275";"1"
"z_165,20";"1"
"z_165,42";"1"
"z_165,43";"1"
"z_165,44";"1"
"z_165,58";"1"
"z_165,333";"1"
"z_165,306";"1"
"z_165,230";"1"
"z_165,266";"1"
"z_166,11";"1"
"z_166,20";"1"
"z_166,42";"1"
"z_166,43";"1"
"z_166,44";"1"
"z_166,276";"1"
"z_166,297";"1"
"z_166,146";"1"
"z_166,321";"1"
"z_166,277";"1"
"z_166,490";"1"
"z_167,457";"1"
"z_167,45";"1"
"z_167,46";"1"
"z_167,217";"1"
"z_167,306";"1"
"z_168,275";"1"
"z_168,20";"1"
"z_168,42";"1"
"z_168,43";"1"
"z_168,44";"1"
"z_168,58";"1"
"z_168,130";"1"
"z_168,217";"1"
"z_168,230";"1"
"z_168,277";"1"
"z_169,20";"1"
"z_169,42";"1"
"z_169,43";"1"
"z_169,44";"1"
"z_169,333";"1"
"z_169,146";"1"
"z_169,277";"1"
"z_169,294";"1"
"z_169,490";"1"
"z_170,357";"1"
"z_170,297";"1"
"z_170,333";"1"
"z_170,146";"1"
"z_170,325";"1"
"z_170,266";"1"
"z_170,494";"1"
"z_171,20";"1"
"z_171,42";"1"
"z_171,43";"1"
"z_171,44";"1"
"z_172,11";"1"
"z_172,58";"1"
"z_172,276";"1"
"z_172,333";"1"
"z_172,146";"1"
"z_172,277";"1"
"z_172,294";"1"
"z_172,345";"1"
"z_173,225";"1"
"z_173,114";"1"
"z_173,184";"1"
"z_173,424";"1"
"z_173,490";"1"
"z_174,321";"1"
"z_174,345";"1"
"z_174,398";"1"
"z_174,490";"1"
"z_174,494";"1"
"z_175,15";"1"
"z_176,306";"1"
"z_177,7";"1"
"z_177,297";"1"
"z_177,173";"1"
"z_177,183";"1"
"z_177,266";"1"
"z_178,457";"1"
"z_178,364";"1"
"z_179,4";"1"
"z_179,11";"1"
"z_179,83";"1"
"z_179,84";"1"
"z_179,114";"1"
"z_179,163";"1"
"z_179,173";"1"
"z_179,171";"1"
"z_179,179";"1"
"z_179,306";"1"
"z_179,184";"1"
"z_180,83";"1"
"z_180,84";"1"
"z_180,184";"1"
"z_181,98";"1"
"z_181,457";"1"
"z_181,80";"1"
"z_181,289";"1"
"z_181,297";"1"
"z_181,333";"1"
"z_181,146";"1"
"z_181,277";"1"
"z_181,294";"1"
"z_181,345";"1"
"z_182,15";"1"
"z_182,182";"1"
"z_183,462";"1"
"z_184,20";"1"
"z_184,42";"1"
"z_184,43";"1"
"z_184,44";"1"
"z_184,58";"1"
"z_184,322";"1"
"z_184,130";"1"
"z_184,325";"1"
"z_184,230";"1"
"z_184,277";"1"
"z_184,294";"1"
"z_185,20";"1"
"z_185,42";"1"
"z_185,43";"1"
"z_185,44";"1"
"z_185,58";"1"
"z_185,130";"1"
"z_185,230";"1"
"z_185,277";"1"
"z_185,294";"1"
"z_186,146";"1"
"z_186,266";"1"
"z_188,146";"1"
"z_188,306";"1"
"z_188,277";"1"
"z_189,357";"1"
"z_189,146";"1"
"z_189,325";"1"
"z_189,422";"1"
"z_191,83";"1"
"z_191,84";"1"
"z_191,398";"1"
"z_191,424";"1"
"z_192,11";"1"
"z_192,345";"1"
"z_192,398";"1"
"z_192,424";"1"
"z_193,20";"1"
"z_193,42";"1"
"z_193,43";"1"
"z_193,44";"1"
"z_193,261";"1"
"z_193,277";"1"
"z_194,225";"1"
"z_194,80";"1"
"z_194,276";"1"
"z_194,333";"1"
"z_194,146";"1"
"z_194,321";"1"
"z_194,325";"1"
"z_194,266";"1"
"z_194,345";"1"
"z_195,20";"1"
"z_195,42";"1"
"z_195,43";"1"
"z_195,44";"1"
"z_195,58";"1"
"z_195,80";"1"
"z_195,333";"1"
"z_195,146";"1"
"z_195,277";"1"
"z_195,345";"1"
"z_196,11";"1"
"z_196,297";"1"
"z_196,230";"1"
"z_196,277";"1"
"z_197,20";"1"
"z_197,42";"1"
"z_197,43";"1"
"z_197,44";"1"
"z_197,58";"1"
"z_197,276";"1"
